year,austria,belgium,denmark,finland,france,germany,greece,ireland,italy,luxembourg,netherlands,portugal,spain,sweden,united_kingdom_note_1,bulgaria,croatia,cyprus,czechia,estonia,hungary,latvia,lithuania,malta,poland,romania,slovakia,slovenia,uk_rank_in_eu14_plus_uk,uk_rank_in_eu27_plus_uk,currency,unit,gbp_to_usd_rate
2515.0,73.525,78.7875,81.9375,77.69999999999999,74.52499999999999,74.1375,76.575,71.7875,80.4125,78.7625,78.075,79.2875,78.27499999999999,77.2375,71.39203749999999,73.3875,,79.80000000000001,75.4875,76.0125,78.625,76.125,76.9375,83.48750000000001,75.6125,72.7375,75.85,71.76249999999999,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2515.0,64.75,69.3125,72.3625,71.71249999999999,66.125,69.9375,68.25,77.07499999999999,71.6875,68.925,72.4125,70.675,66.5625,67.6,67.71155208333334,73.625,,71.925,68.3375,68.0625,69.5,67.2625,73.1125,81.22500000000001,68.6625,65.65,70.325,67.5125,6.25,10.0,USD,USD per litre (converted from GBP),1.25
2515.0,64.4625,68.25,74.53750000000001,69.6375,66.8125,66.5375,69.1625,75.325,72.475,69.35,70.3,70.325,68.225,67.0875,64.59612083333334,70.35,,72.64999999999999,65.675,67.05,68.91250000000001,71.72500000000001,70.7,81.3875,68.725,67.4,69.3375,66.15,2.5,2.5,USD,USD per litre (converted from GBP),1.25
2516.25,67.2,71.4375,79.5125,71.36250000000001,71.39999999999999,72.38749999999999,72.6875,72.625,75.375,73.4375,71.575,74.35,74.075,72.69999999999999,64.75997708333333,73.23750000000001,,74.3875,65.975,71.13749999999999,72.38749999999999,72.7625,73.1875,80.6625,68.3375,70.025,70.9,69.2375,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2516.25,73.89999999999999,78.3375,84.675,77.7625,79.275,79.6,80.28750000000001,75.3,81.4375,80.6125,78.85,80.6875,82.125,79.0375,69.61094895833334,80.96249999999999,,82.0875,73.23750000000001,76.7375,80.57499999999999,78.775,77.2,83.65,73.1875,75.8,72.69999999999999,76.10000000000001,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2516.25,68.23750000000001,74.9,80.3875,78.91250000000001,75.8375,71.6875,77.5,73.23750000000001,80.2125,75.1875,74.7875,76.8375,77.9875,75.5625,70.531109375,79.6,,82.0875,72.64999999999999,74.53750000000001,74.9375,74.625,76.36250000000001,84.0,74.025,72.125,73.7375,77.4,2.5,2.5,USD,USD per litre (converted from GBP),1.25
2516.25,67.575,74.55,76.625,77.9125,73.89999999999999,74.4625,75.0,75.4125,76.8125,75.6875,73.575,75.5,76.35,73.4375,70.06881562500001,78.91250000000001,,80.22500000000001,70.9375,73.5375,75.82499999999999,74.9,77.9875,84.25,74.3375,72.92500000000001,72.75,74.17500000000001,2.5,2.5,USD,USD per litre (converted from GBP),1.25
2516.25,66.08749999999999,71.2375,76.08749999999999,72.9875,69.05,72.5375,70.2125,74.6375,72.2375,72.30000000000001,69.5875,71.8125,73.525,71.475,65.84091562500004,77.2375,,75.6,66.9,67.9375,71.3125,71.0,73.575,80.7,67.0125,67.525,69.625,66.8875,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2516.25,70.46249999999999,74.5125,78.85,73.7875,70.7625,72.03750000000001,72.8875,72.3125,74.4,74.0625,71.44999999999999,73.4875,75.4875,71.9125,67.20978333333332,76.9375,,76.65,69.7875,69.1,74.05,71.225,71.0625,80.1375,68.32499999999999,70.6125,70.0875,70.6375,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2516.25,75.225,77.325,85.08749999999999,77.55,72.6375,77.85,75.4375,72.725,78.675,76.075,75.2125,76.55,79.375,76.7875,67.91844895833334,77.875,70.875,78.27499999999999,72.2125,73.65,77.1625,74.6625,73.4625,81.75,72.575,73.075,71.775,70.675,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2516.25,73.4,76.6625,83.7125,76.225,71.75,76.25,74.7,71.125,77.5875,75.7625,74.53750000000001,75.5,78.1125,74.9625,70.13370937500001,79.45,71.35,78.58749999999999,72.38749999999999,73.35,74.1625,74.375,77.2375,79.7375,71.925,70.8375,73.3625,72.61250000000001,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2516.25,70.4125,75.125,78.7,75.3625,70.9125,73.025,75.9,69.925,77.4875,72.9125,73.45,74.3125,77.275,71.925,70.46991979166668,78.25,72.6375,79.6125,72.2125,70.6375,74.2375,73.3875,77.9375,81.05000000000001,73.9375,69.725,73.7875,72.9125,3.75,5.0,USD,USD per litre (converted from GBP),1.25
2516.25,68.9375,69.55,77.8875,73.0,66.5875,70.4125,70.2375,73.7,73.01249999999999,71.0375,69.22500000000001,69.75,74.0875,69.48750000000001,64.52144375000002,77.3125,68.075,73.7875,70.1,67.03750000000001,69.7375,68.7,74.4375,76.6125,70.8625,66.6,69.875,67.25,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2516.25,65.8,71.10000000000001,75.78750000000001,68.4625,65.075,69.17500000000001,67.66250000000001,72.0125,69.875,69.6,66.2,68.63749999999999,71.85,69.22500000000001,62.69809270833335,76.5875,64.375,71.2125,63.762499999999996,65.4125,67.4375,66.525,69.5625,75.75,66.67500000000001,64.80000000000001,66.125,63.737500000000004,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2516.25,66.9,66.8625,73.9625,69.55,67.275,68.0,69.55,69.5625,72.5875,69.2,67.38749999999999,70.4125,72.7625,65.975,63.80281041666667,77.625,67.66250000000001,72.4875,65.325,68.8,69.8625,67.5875,69.0,76.2125,67.5875,65.19999999999999,67.4875,66.72500000000001,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2517.5,65.075,66.125,74.125,70.9,66.275,65.275,68.625,66.71249999999999,71.075,69.7375,65.6125,69.5875,71.55,67.1,63.149796875,76.55,67.225,71.35,65.0875,66.9375,67.33749999999999,66.10000000000001,68.5125,73.91250000000001,65.8125,63.2625,66.2625,66.10000000000001,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2517.5,64.925,66.85,73.9625,68.725,65.875,65.9875,67.525,65.4,69.3,68.65,65.1875,68.2625,70.525,66.85,61.933994791666706,73.525,64.4375,70.025,63.7,67.1875,66.6875,66.67500000000001,67.1125,72.775,65.1375,64.57499999999999,63.875,64.2375,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2517.5,65.5625,68.2625,74.3375,70.5625,66.98750000000001,65.05,69.8625,65.725,70.4125,69.2875,65.0625,69.75,71.72500000000001,67.125,61.53856666666668,73.8875,67.75,73.35,64.275,67.0,67.4625,68.9875,69.925,74.3625,66.1875,65.6,65.0875,67.61250000000001,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2517.5,66.10000000000001,68.0,77.4625,70.025,66.9375,68.9375,69.475,66.025,70.7,71.2125,67.66250000000001,70.4875,72.425,68.6625,61.722975000000005,73.5,68.0625,72.4875,63.0875,68.4875,67.95,67.725,69.26249999999999,75.2875,65.0625,68.875,64.7125,66.10000000000001,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2517.5,64.875,69.7875,74.15,69.5625,66.35,68.3375,69.3,64.7,70.55,69.26249999999999,67.0,69.8625,71.9375,66.2375,62.2699302083333,72.4125,67.25,72.75,63.1625,66.8,67.675,67.4375,67.5375,72.4375,65.3875,66.75,67.4,67.4875,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2517.5,65.7,70.725,77.7375,69.1,65.375,68.6125,68.075,64.4125,69.4375,70.525,68.175,68.9875,71.2625,68.45,62.66540625000001,70.05,66.05000000000001,71.25,62.275,67.33749999999999,66.2375,66.6875,67.5,70.8625,64.88749999999999,67.5,66.4375,65.0875,1.25,2.5,USD,USD per litre (converted from GBP),1.25
2517.5,65.9625,70.925,76.175,70.8,67.02499999999999,68.9625,70.4125,66.6,71.13749999999999,71.925,68.60000000000001,70.6125,72.5375,68.27499999999999,64.1461597109598,71.6625,67.45,72.64999999999999,64.325,67.5125,68.6625,67.5875,67.7375,70.8,66.825,68.125,68.775,67.8625,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2517.5,62.35,67.3625,72.66250000000001,70.14999999999999,63.6,66.075,68.6875,66.9,70.275,67.1,64.7,66.4625,70.4,64.85000000000001,62.2187356187292,72.3625,64.7375,71.71249999999999,63.1875,63.9,65.125,64.6375,66.9125,71.1125,64.6125,66.15,66.1625,65.2125,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2517.5,65.75,71.8375,72.5125,67.85,63.2625,66.15,67.02499999999999,66.6875,68.6875,69.4625,66.2375,67.0,70.05,64.80000000000001,61.430874494243,71.8875,64.53750000000001,69.9875,63.5625,63.9875,66.10000000000001,63.8,66.67500000000001,70.65,62.55,65.8625,64.7375,62.9,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2517.5,64.1,66.5875,68.91250000000001,65.82499999999999,61.7875,63.5,65.47500000000001,63.3875,66.7,67.2125,63.137499999999996,64.725,67.5375,62.9375,59.601819411845,69.1625,63.0,68.3875,62.800000000000004,63.099999999999994,65.45,62.4375,64.725,70.025,61.6375,63.3625,65.325,61.849999999999994,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2517.5,59.9125,58.324999999999996,65.14999999999999,60.05,57.675,58.675,60.412499999999994,58.575,61.900000000000006,60.962500000000006,58.4,59.699999999999996,63.2,56.4,55.14277970147614,62.8875,57.8875,63.0875,60.912499999999994,58.5625,59.6,57.8125,61.2125,71.0,57.15,58.849999999999994,60.3125,57.287499999999994,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2517.5,49.5125,52.5375,54.1,54.050000000000004,49.8375,48.3625,52.5875,52.55,54.825,50.3625,51.5625,49.625,53.675,46.6125,48.627122993300475,60.4375,51.125,56.6,54.8625,48.6625,50.300000000000004,51.2125,55.0,70.525,52.425,49.5375,55.45,51.2125,3.75,3.75,USD,USD per litre (converted from GBP),1.25
2518.75,43.5,44.125,48.075,46.7,42.699999999999996,42.325,44.5375,43.6625,46.6375,44.825,43.650000000000006,43.737500000000004,46.125,41.9375,40.52613576626307,50.6625,42.55,45.650000000000006,45.125,39.825,43.724999999999994,43.35,46.525,67.5875,44.487500000000004,42.6375,50.625,41.725,1.25,2.5,USD,USD per litre (converted from GBP),1.25
2518.75,44.75,44.0625,52.3375,46.349999999999994,45.099999999999994,45.375,45.775,41.587500000000006,47.525000000000006,47.824999999999996,46.1,48.449999999999996,49.8625,46.7375,39.224224609143405,45.4875,44.9125,45.4625,40.0,43.112500000000004,46.2875,42.275,41.6375,60.300000000000004,42.3125,45.15,39.25,38.987500000000004,1.25,2.5,USD,USD per litre (converted from GBP),1.25
2518.75,46.65,48.137499999999996,54.925,49.5,47.425,47.800000000000004,48.762499999999996,44.3125,50.1875,50.025000000000006,48.425000000000004,49.887499999999996,52.3375,49.75,43.23130501309407,50.1625,48.224999999999994,49.45,42.75,46.625,49.15,47.15,48.0375,55.6875,45.6625,48.237500000000004,42.400000000000006,44.6,1.25,3.75,USD,USD per litre (converted from GBP),1.25
2518.75,47.425,50.0375,55.337500000000006,52.699999999999996,47.8625,49.875,49.0625,47.775,50.7125,52.5625,49.074999999999996,52.75,52.387499999999996,52.8625,44.7994512725183,51.325,48.150000000000006,50.0375,44.1375,48.150000000000006,50.5375,47.787499999999994,46.8,56.3375,47.400000000000006,47.55,46.9625,46.8,1.25,2.5,USD,USD per litre (converted from GBP),1.25
2518.75,50.125,51.449999999999996,59.712500000000006,53.9,51.262499999999996,54.074999999999996,53.2125,51.825,54.1875,54.45,52.9,54.85,56.475,54.75,48.13495615379351,55.1875,52.3375,55.225,47.1125,50.9375,52.175000000000004,51.825,57.787499999999994,56.762499999999996,49.787499999999994,52.975,51.1,51.1125,1.25,2.5,USD,USD per litre (converted from GBP),1.25
2518.75,53.125,55.35,61.574999999999996,55.025000000000006,51.587500000000006,54.725,53.5,51.574999999999996,54.45,56.037499999999994,54.362500000000004,57.15,57.65,53.575,48.80864847898447,55.300000000000004,53.2125,54.925,47.6375,51.2875,52.824999999999996,52.9875,56.825,56.4875,50.3625,53.0625,51.675000000000004,51.349999999999994,1.25,2.5,USD,USD per litre (converted from GBP),1.25
2518.75,52.837500000000006,52.675,62.45,54.3375,50.912499999999994,55.3125,53.7125,50.0,53.9,57.7625,54.9375,57.512499999999996,56.825,53.675,48.81593611379156,55.9375,52.025,55.8875,47.6625,49.5625,54.2875,52.2375,53.375,55.5625,52.699999999999996,52.800000000000004,52.75,50.3625,1.25,2.5,USD,USD per litre (converted from GBP),1.25
2518.75,47.212500000000006,46.875,53.8875,51.6125,46.5125,48.9,48.775000000000006,48.4875,49.1125,49.6875,48.175,51.7375,50.925000000000004,47.599999999999994,46.81498082231114,54.800000000000004,45.912499999999994,52.162499999999994,47.0125,46.974999999999994,47.9,48.849999999999994,49.387499999999996,55.475,49.1375,46.0,49.9375,47.125,2.5,5.0,USD,USD per litre (converted from GBP),1.25
2518.75,44.387499999999996,45.637499999999996,51.900000000000006,47.95,42.3125,45.2375,45.35,46.325,46.125,47.0125,44.125,48.1875,48.2,46.9125,43.70121400678091,50.625,43.8875,48.375,44.987500000000004,43.6,45.125,45.075,47.125,57.2625,45.1875,44.15,44.0625,41.2,2.5,5.0,USD,USD per litre (converted from GBP),1.25
2518.75,42.8625,41.150000000000006,50.6875,44.95,41.587500000000006,43.3125,44.050000000000004,43.737500000000004,44.875,46.662499999999994,42.7625,46.9625,47.35,45.45,40.99599832222104,48.875,41.925,46.150000000000006,42.675,41.8375,43.575,43.1875,47.162499999999994,57.787499999999994,42.6875,42.800000000000004,42.3125,40.45,1.25,2.5,USD,USD per litre (converted from GBP),1.25
2518.75,41.175,42.800000000000004,47.8625,43.9375,39.975,40.7875,41.025,39.5625,41.375,46.775000000000006,43.4875,44.825,44.574999999999996,41.537499999999994,39.269779523306546,44.974999999999994,40.25,42.225,37.599999999999994,44.162499999999994,42.45,40.45,39.65,55.112500000000004,40.412499999999994,40.525000000000006,40.7125,38.5,1.25,3.75,USD,USD per litre (converted from GBP),1.25
2518.75,39.175,37.0375,45.4375,42.4125,38.725,39.6625,41.349999999999994,40.6875,41.8375,42.95,39.474999999999994,43.1625,43.650000000000006,40.837500000000006,35.561871801341525,45.949999999999996,41.0875,44.625,37.4875,37.1875,39.7375,41.574999999999996,39.4125,56.6875,37.95,40.099999999999994,40.212500000000006,39.900000000000006,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2520.0,37.4125,34.8625,44.2,42.55,39.25,36.8625,40.475,38.8625,40.6875,41.7875,38.35,42.787499999999994,43.412499999999994,37.0125,33.54415256905101,48.2625,39.8,43.075,36.0625,38.5,39.4,41.4375,39.25,54.262499999999996,34.9125,42.05,37.475,38.3,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2520.0,35.699999999999996,32.6125,42.775,40.512499999999996,37.2125,31.712500000000002,38.1375,36.9875,38.35,37.9375,35.7125,36.775000000000006,40.737500000000004,34.85,33.19014330398061,43.462500000000006,37.1875,42.800000000000004,33.3125,38.650000000000006,36.7,37.887499999999996,39.15,54.9375,33.7,39.7125,35.7625,36.800000000000004,3.75,3.75,USD,USD per litre (converted from GBP),1.25
2520.0,37.5,35.7625,47.387499999999996,39.775,38.8875,37.75,36.8625,35.525000000000006,39.8875,41.1875,37.975,40.15,43.675,40.0,33.52797796244097,37.95,37.4625,40.4375,32.35,41.425,39.300000000000004,36.875,39.125,55.099999999999994,36.7875,40.525000000000006,35.550000000000004,33.5,1.25,3.75,USD,USD per litre (converted from GBP),1.25
2520.0,42.125,42.599999999999994,53.125,43.637499999999996,43.8,43.925,43.3,42.287499999999994,43.9375,46.9125,44.65,46.762499999999996,48.575,45.15,38.4404641751761,40.05,41.675000000000004,45.6875,37.225,45.012499999999996,44.4375,43.425000000000004,42.487500000000004,53.3875,41.3875,44.5125,42.45,39.9125,1.25,2.5,USD,USD per litre (converted from GBP),1.25
2520.0,44.0,44.2375,53.337500000000006,46.2,43.6625,45.949999999999996,44.074999999999996,44.162499999999994,44.9625,46.25,44.349999999999994,44.4125,48.6625,46.1875,40.51470041044871,41.8125,42.599999999999994,46.5125,38.75,47.6625,43.9875,44.4375,44.175000000000004,52.7375,43.9,44.425,43.8125,41.6875,1.25,2.5,USD,USD per litre (converted from GBP),1.25
2520.0,46.375,46.775000000000006,54.487500000000004,50.3875,47.9625,47.875,48.05,46.1875,48.175,49.474999999999994,47.4625,47.8875,51.4875,48.5,43.14938959631456,43.949999999999996,46.25,49.8125,42.9625,48.8375,47.65,46.175,47.1,53.2125,45.512499999999996,47.325,48.35,44.8375,1.25,2.5,USD,USD per litre (converted from GBP),1.25
2520.0,45.5875,47.05,53.112500000000004,49.55,45.25,47.387499999999996,49.0,46.725,47.837500000000006,47.4125,45.3625,46.475,50.9,45.4875,43.87802642044748,48.8125,44.5,50.9375,44.1875,50.337500000000006,46.2125,48.0875,47.25,55.7875,45.599999999999994,46.2875,45.6625,45.724999999999994,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2520.0,45.1375,46.7125,54.275000000000006,48.012499999999996,44.9125,47.3625,47.775,46.8125,47.7625,49.85,46.362500000000004,46.65,51.2875,46.574999999999996,41.15583752276123,50.45,44.487500000000004,49.125,43.724999999999994,49.45,47.3375,46.050000000000004,45.4,58.0,46.275000000000006,47.05,45.7625,43.1875,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2520.0,46.375,45.099999999999994,56.050000000000004,47.9,45.199999999999996,49.175000000000004,48.6625,45.625,48.762499999999996,50.837500000000006,48.9375,46.75,52.0,47.75,43.40739549969836,51.425,46.4,50.3125,43.6125,48.9875,47.45,46.0875,47.325,56.537499999999994,47.525000000000006,48.375,47.675,45.4625,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2520.0,53.25,56.3375,62.5,56.0625,52.612500000000004,52.387499999999996,54.0625,50.7125,55.0875,58.324999999999996,54.474999999999994,53.2,58.625,53.0375,45.849087439921405,52.712500000000006,53.275,55.512499999999996,48.012499999999996,52.85,54.0125,53.0375,52.912499999999994,59.6,53.25,54.4625,52.1,49.900000000000006,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2520.0,47.025,46.8125,54.75,50.324999999999996,48.1625,48.6,50.575,48.1875,51.5625,51.9375,49.1,48.375,53.575,46.224999999999994,48.27543360616657,51.2,48.3,53.237500000000004,45.599999999999994,54.875,48.075,50.337500000000006,49.8375,56.625,47.712500000000006,49.725,48.35,48.3,7.5,11.25,USD,USD per litre (converted from GBP),1.25
2520.0,49.6375,49.800000000000004,57.975,52.0625,50.3125,51.662499999999994,51.449999999999996,48.724999999999994,52.5,55.25,52.15,50.6875,55.824999999999996,50.300000000000004,46.387895439375285,50.7125,49.9375,51.8,45.949999999999996,49.6125,51.6,49.7375,49.2,55.2625,50.7,51.475,50.2375,45.625,1.25,3.75,USD,USD per litre (converted from GBP),1.25
2521.25,54.875,55.512499999999996,65.0375,60.15,56.625,57.1125,58.9875,55.4625,59.275000000000006,60.637499999999996,56.325,60.824999999999996,62.0125,59.3,51.20310622961604,55.275,57.65,60.4375,51.862500000000004,60.612500000000004,57.5875,57.7625,56.8375,61.550000000000004,55.025000000000006,56.3875,56.325,53.875,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2521.25,53.3125,52.775,63.337500000000006,59.4375,55.0,56.1875,56.762499999999996,54.474999999999994,57.487500000000004,58.8875,56.2125,59.8375,60.4625,57.8125,52.419264223623955,53.775000000000006,55.375,58.875,50.3875,65.1375,56.1,55.8125,55.525000000000006,59.5125,54.2,56.224999999999994,54.8125,51.6,1.25,3.75,USD,USD per litre (converted from GBP),1.25
2521.25,53.7125,56.862500000000004,64.0625,59.425,55.4625,55.1875,57.95,57.775,59.025,58.4875,55.612500000000004,60.3625,61.175,55.0,51.92708333333334,55.3125,55.775,60.75,51.662499999999994,64.5,55.4875,58.2125,56.025,61.1625,54.1375,54.8125,55.512499999999996,53.6,1.25,2.5,USD,USD per litre (converted from GBP),1.25
2521.25,53.5125,54.974999999999994,64.925,57.6875,53.7125,55.949999999999996,55.175,55.637499999999996,56.7875,58.5625,56.150000000000006,58.762499999999996,59.7625,57.2625,49.75168676622847,53.35,53.125,55.7125,50.824999999999996,59.800000000000004,55.5,54.75,55.512499999999996,59.825,53.6125,56.375,51.987500000000004,48.275,1.25,2.5,USD,USD per litre (converted from GBP),1.25
2521.25,51.3125,53.625,59.45,56.725,50.9375,53.275,53.537499999999994,53.637499999999996,55.737500000000004,53.6625,52.1125,54.775,56.849999999999994,53.9375,47.89707959758081,53.737500000000004,51.237500000000004,56.9125,49.474999999999994,59.5125,51.925,53.3625,52.375,59.5375,51.6125,53.0375,51.5625,50.4,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2521.25,52.1125,54.175000000000004,61.762499999999996,58.6,52.175000000000004,54.2375,54.775,53.224999999999994,56.550000000000004,56.5125,53.237500000000004,57.199999999999996,58.1875,53.675,47.925441095622254,54.4125,53.2625,57.400000000000006,50.875,59.7375,54.2875,54.525,54.1,62.074999999999996,50.75,54.225,51.262499999999996,49.6125,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2521.25,50.45,51.025,61.2125,56.75,48.5625,52.55,51.3,51.862500000000004,53.825,54.125,50.949999999999996,55.2625,55.6875,52.4625,46.213061372944665,51.6,50.8,53.099999999999994,48.099999999999994,59.2,52.512499999999996,51.9125,52.512499999999996,61.5125,48.8125,52.074999999999996,49.887499999999996,47.05,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2521.25,53.137499999999996,58.650000000000006,62.212500000000006,57.0625,51.849999999999994,55.125,54.050000000000004,53.737500000000004,56.825,58.137499999999996,55.425000000000004,58.8375,59.487500000000004,57.125,48.021524271718604,53.625,54.900000000000006,57.300000000000004,50.025000000000006,60.125,56.25,53.5875,55.9875,63.75,51.925,55.4,54.45,50.4375,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2521.25,54.425,52.487500000000004,66.15,58.849999999999994,53.625,55.824999999999996,55.599999999999994,54.85,57.5375,58.4,56.3375,59.25,59.8125,58.0375,51.45188813036803,54.1,54.55,57.824999999999996,50.599999999999994,64.5,56.1,55.75,53.7,61.862500000000004,53.425000000000004,53.975,56.425,51.150000000000006,1.25,3.75,USD,USD per litre (converted from GBP),1.25
2521.25,53.7125,53.175,64.475,57.575,52.45,54.362500000000004,55.7625,55.15,57.787499999999994,56.8375,53.2625,58.150000000000006,59.15,56.4125,49.6,53.962500000000006,53.3875,56.925,51.4125,62.925000000000004,55.125,57.4375,54.587500000000006,62.212500000000006,53.224999999999994,54.5625,52.3125,51.4125,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2521.25,57.8625,60.0375,65.525,59.725,57.474999999999994,53.2125,58.2625,57.125,59.787499999999994,64.1375,60.7875,64.2,62.612500000000004,62.9,51.65089651228536,55.112500000000004,56.462500000000006,58.1875,53.849999999999994,66.44999999999999,58.5875,58.8,57.837500000000006,62.400000000000006,57.5,58.3,58.4875,51.675000000000004,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2521.25,55.3125,54.6125,67.275,55.625,56.224999999999994,53.3875,58.0375,58.4,59.712500000000006,60.25,56.537499999999994,61.0125,61.7125,58.4375,52.55,55.837500000000006,55.675,58.9875,52.775,67.05,56.025,59.25,56.449999999999996,61.8375,55.625,56.4,55.75,52.95,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2522.5,57.0375,57.2625,67.4875,57.400000000000006,59.8625,53.6125,59.4375,58.949999999999996,61.849999999999994,62.4375,59.65,65.4375,64.0125,61.3875,53.775000000000006,56.3875,58.7,60.8,54.1375,59.125,58.9,55.212500000000006,58.9,62.4125,58.175,60.112500000000004,57.675,54.587500000000006,2.5,2.5,USD,USD per litre (converted from GBP),1.25
2522.5,55.925000000000004,56.65,66.0,55.412499999999994,59.725,53.625,59.712500000000006,57.7625,61.849999999999994,59.7625,56.8,62.5,63.1625,58.4375,54.064313414911425,57.5,58.737500000000004,61.025,54.875,58.175,58.5125,55.4625,59.15,62.1125,55.925000000000004,58.2625,57.9375,55.9,2.5,2.5,USD,USD per litre (converted from GBP),1.25
2522.5,52.599999999999994,48.9,62.75,54.162499999999994,57.5625,50.912499999999994,57.5,55.949999999999996,59.75,56.9125,53.3125,58.449999999999996,60.7125,56.5625,51.634729852344265,55.7875,56.237500000000004,59.1875,53.425000000000004,56.6,56.8125,55.412499999999994,57.3375,62.1,54.175000000000004,56.537499999999994,55.4375,51.75,3.75,3.75,USD,USD per litre (converted from GBP),1.25
2522.5,56.2875,58.175,68.225,55.475,58.975,54.875,58.8375,56.375,59.7375,60.35,59.349999999999994,61.7875,62.75,59.9125,53.16044084352397,55.0875,57.5875,59.387499999999996,53.737500000000004,59.125,58.224999999999994,53.875,57.0375,60.612500000000004,57.8875,59.574999999999996,57.800000000000004,53.375,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2522.5,62.0375,60.199999999999996,76.7,60.175,63.462500000000006,61.375,63.875,61.1125,64.85000000000001,67.625,65.0375,67.5375,67.8375,66.65,57.42658954379696,60.0,63.237500000000004,64.75,57.6625,62.912499999999994,62.3375,60.4,64.8625,61.849999999999994,63.237500000000004,64.675,61.8375,57.3625,1.25,2.5,USD,USD per litre (converted from GBP),1.25
2522.5,64.1,63.2625,75.025,64.725,65.47500000000001,62.162499999999994,67.03750000000001,62.487500000000004,67.95,68.025,63.975,68.25,69.75,64.6875,60.83851972907215,64.1,65.78750000000001,68.60000000000001,61.849999999999994,61.574999999999996,63.650000000000006,65.7125,65.73750000000001,61.449999999999996,62.0125,66.075,63.9,62.625,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2522.5,63.9,63.8375,76.6875,62.0625,65.51249999999999,62.6875,67.7875,65.625,67.2625,67.9375,64.425,69.0875,70.0125,66.76249999999999,60.497744735991915,64.2375,66.6875,68.5625,61.9625,61.0,66.71249999999999,65.575,66.575,61.875,63.825,67.125,64.4375,61.3125,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2522.5,65.325,65.78750000000001,78.575,64.7,66.75,65.7,68.5125,64.5875,67.7875,70.375,67.1375,71.275,70.9375,69.375,61.537578712980974,65.4375,67.0625,69.0,63.012499999999996,64.425,66.5625,65.6375,66.05000000000001,67.35000000000001,63.975,67.8625,66.8875,61.887499999999996,1.25,1.25,USD,USD per litre (converted from GBP),1.25
2522.5,67.7625,66.4625,78.1125,67.6,67.4625,69.1,68.35,65.16250000000001,68.6625,70.0125,66.975,70.9125,71.55,68.25,63.761712908082316,65.8375,67.2625,69.3625,63.975,64.475,66.325,65.8,67.675,67.0125,64.45,69.6125,71.1625,62.5375,1.25,2.5,USD,USD per litre (converted from GBP),1.25
2522.5,68.23750000000001,62.9,75.25,64.475,68.225,67.9,69.57499999999999,67.2375,70.0375,69.3625,65.075,70.4375,72.64999999999999,66.8,63.89745871596996,67.325,69.52499999999999,70.11250000000001,63.337500000000006,66.1625,67.175,66.9125,68.775,66.3875,63.6875,67.95,70.7625,62.2625,2.5,6.25,USD,USD per litre (converted from GBP),1.25
2522.5,66.125,61.8375,69.9125,63.949999999999996,59.0,71.475,63.8375,66.875,67.125,63.462500000000006,57.9375,64.17500000000001,68.525,59.8125,61.5323882183216,65.6625,62.025,66.08749999999999,61.4375,61.5125,60.212500000000006,66.25,64.8625,66.0125,62.4375,62.0625,64.0875,60.175,5.0,10.0,USD,USD per litre (converted from GBP),1.25
2522.5,58.05,55.7,65.575,58.762499999999996,56.3875,61.0125,57.0375,59.5125,58.1875,57.275,52.4125,57.025,60.6875,56.7375,53.57613188385017,52.925000000000004,54.5375,58.9,58.3125,54.725,53.724999999999994,57.9,55.1375,67.775,59.2,55.199999999999996,56.6125,51.7125,2.5,5.0,USD,USD per litre (converted from GBP),1.25
